GEOID,State,CountyName,Suffix,Len (meters)
42089,Pennsylvania,Monroe County,Cmns,2180.020696
42089,Pennsylvania,Monroe County,Co Rd,303.7238379
42089,Pennsylvania,Monroe County,Cres,2036.742126
42089,Pennsylvania,Monroe County,Crst,213.5453938
42089,Pennsylvania,Monroe County,Ct,136275.5794
42089,Pennsylvania,Monroe County,Dr,1018884.764
42089,Pennsylvania,Monroe County,Driveway,578.1370287
42089,Pennsylvania,Monroe County,Ests,10035.8441
42089,Pennsylvania,Monroe County,Hts,1373.700575
42089,Pennsylvania,Monroe County,I-,134998.2042
42089,Pennsylvania,Monroe County,Ln,471216.8191
42089,Pennsylvania,Monroe County,Lndg,1511.113414
42089,Pennsylvania,Monroe County,Logging Rd,1586.052341
42089,Pennsylvania,Monroe County,Loop,2519.301635
42089,Pennsylvania,Monroe County,Oval,577.0398539
42089,Pennsylvania,Monroe County,Pass,1801.499375
42089,Pennsylvania,Monroe County,Path,12873.35694
42089,Pennsylvania,Monroe County,Pike,12423.2823
42089,Pennsylvania,Monroe County,Pl,14528.10215
42089,Pennsylvania,Monroe County,Plz,39.66118532
42089,Pennsylvania,Monroe County,Pointe,533.8454972
42089,Pennsylvania,Monroe County,Pt,1399.420757
42089,Pennsylvania,Monroe County,Rd,1817546.614
42089,Pennsylvania,Monroe County,Row,171.6718242
42089,Pennsylvania,Monroe County,RR,161.5073961
42089,Pennsylvania,Monroe County,Rte,41785.95545
42089,Pennsylvania,Monroe County,Rue,1090.316556
42089,Pennsylvania,Monroe County,Sq,42.98736421
42089,Pennsylvania,Monroe County,St,161087.6224
42089,Pennsylvania,Monroe County,State Hwy,52175.47751
42089,Pennsylvania,Monroe County,State Rd,575.9178158
42089,Pennsylvania,Monroe County,State Rte,483586.227
42089,Pennsylvania,Monroe County,Strip,380.2065415
42089,Pennsylvania,Monroe County,Svc Rd,957.2043355
42089,Pennsylvania,Monroe County,Ter,55198.50421
42089,Pennsylvania,Monroe County,Tpke,7855.994963
42089,Pennsylvania,Monroe County,Trce,1522.167847
42089,Pennsylvania,Monroe County,Trl,100135.365
42089,Pennsylvania,Monroe County,Twp Hwy,37851.00365
42089,Pennsylvania,Monroe County,US Hwy,94353.36353
42089,Pennsylvania,Monroe County,Vw,2019.017292
42089,Pennsylvania,Monroe County,Walk,222.8804375
42089,Pennsylvania,Monroe County,Way,84610.15583
42089,Pennsylvania,Monroe County,Xing,3923.090488
42091,Pennsylvania,Montgomery County,NA,427164.9482
42091,Pennsylvania,Montgomery County,Aly,63223.87371
42091,Pennsylvania,Montgomery County,Ave,917821.6233
42091,Pennsylvania,Montgomery County,Blvd,60235.57236
42091,Pennsylvania,Montgomery County,Brg,80.85118193
42091,Pennsylvania,Montgomery County,Byp,1091.831742
42091,Pennsylvania,Montgomery County,Cir,131722.4134
42091,Pennsylvania,Montgomery County,Crst,302.8515672
42091,Pennsylvania,Montgomery County,Ct,130928.0366
42091,Pennsylvania,Montgomery County,Dr,877842.8798
42091,Pennsylvania,Montgomery County,Ests,4215.765811
42091,Pennsylvania,Montgomery County,Expy,92060.73674
42091,Pennsylvania,Montgomery County,Hts,89.49955775
42091,Pennsylvania,Montgomery County,Hwy,72517.74596
42091,Pennsylvania,Montgomery County,I-,188365.2667
42091,Pennsylvania,Montgomery County,Ln,622232.9087
42091,Pennsylvania,Montgomery County,Loop,365.5265462
42091,Pennsylvania,Montgomery County,Pass,301.4742507
42091,Pennsylvania,Montgomery County,Path,322.8542225
42091,Pennsylvania,Montgomery County,Pike,327095.0558
42091,Pennsylvania,Montgomery County,Pkwy,9836.778498
42091,Pennsylvania,Montgomery County,Pl,35753.89305
42091,Pennsylvania,Montgomery County,Plz,1774.035061
42091,Pennsylvania,Montgomery County,Pointe,212.9583869
42091,Pennsylvania,Montgomery County,Pt,962.7285654
42091,Pennsylvania,Montgomery County,Rd,3176908.096
42091,Pennsylvania,Montgomery County,Row,37.4513238
42091,Pennsylvania,Montgomery County,RR,61.09125952
42091,Pennsylvania,Montgomery County,Rte,537.9186411
42091,Pennsylvania,Montgomery County,Sq,3351.622863
42091,Pennsylvania,Montgomery County,St,653439.2534
42091,Pennsylvania,Montgomery County,State Rd,1917.134816
42091,Pennsylvania,Montgomery County,State Rte,443894.1771
42091,Pennsylvania,Montgomery County,Ter,15676.51305
42091,Pennsylvania,Montgomery County,Tpke,126570.7227
42091,Pennsylvania,Montgomery County,Trl,71309.02413
42091,Pennsylvania,Montgomery County,US Hwy,131061.6125
42091,Pennsylvania,Montgomery County,Walk,174.4684514
42091,Pennsylvania,Montgomery County,Way,134652.8995
42091,Pennsylvania,Montgomery County,Xing,426.1392546
42093,Pennsylvania,Montour County,NA,549447.9137
42093,Pennsylvania,Montour County,Aly,2072.780694
42093,Pennsylvania,Montour County,Ave,10858.32656
42093,Pennsylvania,Montour County,Blvd,32340.33502
42093,Pennsylvania,Montour County,Cir,1079.330501
42093,Pennsylvania,Montour County,Ct,3703.168902
42093,Pennsylvania,Montour County,Dr,58977.84606
42093,Pennsylvania,Montour County,Hts,1338.135549
42093,Pennsylvania,Montour County,Hwy,5269.854017
42093,Pennsylvania,Montour County,I-,37591.22947
42093,Pennsylvania,Montour County,Ln,32904.5178
42093,Pennsylvania,Montour County,Logging Rd,9713.10176
42093,Pennsylvania,Montour County,Loop,2365.493967
42093,Pennsylvania,Montour County,Pl,605.9534862
42093,Pennsylvania,Montour County,Pt,234.9956985
42093,Pennsylvania,Montour County,Rd,541257.4849
42093,Pennsylvania,Montour County,Row,407.7679762
42093,Pennsylvania,Montour County,St,51816.75533
42093,Pennsylvania,Montour County,State Rte,103192.8822
42093,Pennsylvania,Montour County,Ter,1168.529399
42093,Pennsylvania,Montour County,Trl,15560.7779
42093,Pennsylvania,Montour County,US Hwy,15711.96564
42093,Pennsylvania,Montour County,Way,710.265786
42095,Pennsylvania,Northampton County,NA,562879.7433
42095,Pennsylvania,Northampton County,Aly,17949.33005
42095,Pennsylvania,Northampton County,Ave,288914.8763
42095,Pennsylvania,Northampton County,Blvd,54881.30579
42095,Pennsylvania,Northampton County,Brg,1075.72751
42095,Pennsylvania,Northampton County,Cir,34299.28059
42095,Pennsylvania,Northampton County,Ct,76980.70531
42095,Pennsylvania,Northampton County,Dr,738361.318
42095,Pennsylvania,Northampton County,Driveway,291.2308322
42095,Pennsylvania,Northampton County,Grade,24.12695211
42095,Pennsylvania,Northampton County,Hwy,28183.8142
42095,Pennsylvania,Northampton County,I-,46720.29754
42095,Pennsylvania,Northampton County,Ln,211778.023
42095,Pennsylvania,Northampton County,Loop,105.0957639
42095,Pennsylvania,Northampton County,Path,429.3291891
42095,Pennsylvania,Northampton County,Pike,25364.55592
42095,Pennsylvania,Northampton County,Pkwy,2242.535572
42095,Pennsylvania,Northampton County,Pl,20917.37173
42095,Pennsylvania,Northampton County,Plz,402.3960438
42095,Pennsylvania,Northampton County,Rd,1329725.291
42095,Pennsylvania,Northampton County,Row,609.5092603
42095,Pennsylvania,Northampton County,Rte,2203.078515
42095,Pennsylvania,Northampton County,Sq,2538.469324
42095,Pennsylvania,Northampton County,St,843822.8135
42095,Pennsylvania,Northampton County,State Rte,363496.4823
42095,Pennsylvania,Northampton County,Ter,16712.66853
42095,Pennsylvania,Northampton County,Trl,58588.68073
42095,Pennsylvania,Northampton County,US Hwy,39628.75234
42095,Pennsylvania,Northampton County,Vw,2976.794381
42095,Pennsylvania,Northampton County,Walk,208.6614779
42095,Pennsylvania,Northampton County,Way,26156.94117
42095,Pennsylvania,Northampton County,Xing,155.6675307
42097,Pennsylvania,Northumberland County,NA,2572979.455
42097,Pennsylvania,Northumberland County,Aly,13901.62167
42097,Pennsylvania,Northumberland County,Ave,105699.4442
42097,Pennsylvania,Northumberland County,Blvd,13634.09507
42097,Pennsylvania,Northumberland County,Cir,4123.053285
42097,Pennsylvania,Northumberland County,Co Rd,2086.123443
42097,Pennsylvania,Northumberland County,Crst,1019.070814
42097,Pennsylvania,Northumberland County,Ct,3092.44387
42097,Pennsylvania,Northumberland County,Dr,120368.2614
42097,Pennsylvania,Northumberland County,Ests,1131.215703
42097,Pennsylvania,Northumberland County,Hts,740.4031747
42097,Pennsylvania,Northumberland County,Hwy,20079.80702
42097,Pennsylvania,Northumberland County,I-,47558.22529
42097,Pennsylvania,Northumberland County,Ln,133004.5594
42097,Pennsylvania,Northumberland County,Logging Rd,6697.979719
42097,Pennsylvania,Northumberland County,Pl,2907.290922
42097,Pennsylvania,Northumberland County,Plz,399.1283681
42097,Pennsylvania,Northumberland County,Rd,1462865.909
42097,Pennsylvania,Northumberland County,Rte,4634.18213
42097,Pennsylvania,Northumberland County,St,480217.4558
42097,Pennsylvania,Northumberland County,State Rd,12490.45784
42097,Pennsylvania,Northumberland County,State Rte,683875.6821
42097,Pennsylvania,Northumberland County,Ter,108.4886898
42097,Pennsylvania,Northumberland County,Tpke,7225.830806
42097,Pennsylvania,Northumberland County,Trl,57587.50222
42097,Pennsylvania,Northumberland County,US Hwy,21389.86622
42097,Pennsylvania,Northumberland County,Vw,708.2708994
42097,Pennsylvania,Northumberland County,Way,2015.255196
42099,Pennsylvania,Perry County,NA,1536690.046
42099,Pennsylvania,Perry County,Aly,6859.360661
42099,Pennsylvania,Perry County,Ave,11053.14606
42099,Pennsylvania,Perry County,Blvd,3353.501559
42099,Pennsylvania,Perry County,Cir,7047.660702
42099,Pennsylvania,Perry County,Ct,4255.493215
42099,Pennsylvania,Perry County,Dr,125223.0131
42099,Pennsylvania,Perry County,Hts,206.147679
42099,Pennsylvania,Perry County,Hwy,3190.370095
42099,Pennsylvania,Perry County,Ln,171414.4386
42099,Pennsylvania,Perry County,Path,22427.70809
42099,Pennsylvania,Perry County,Pkwy,17148.74844
42099,Pennsylvania,Perry County,Pl,1024.465677
42099,Pennsylvania,Perry County,Plz,451.6195542
42099,Pennsylvania,Perry County,Rd,1578345.171
42099,Pennsylvania,Perry County,Rte,4115.358042
42099,Pennsylvania,Perry County,St,101611.6052
42099,Pennsylvania,Perry County,State Rte,573817.2128
42099,Pennsylvania,Perry County,Ter,357.1024275
42099,Pennsylvania,Perry County,Trce,4369.08458
42099,Pennsylvania,Perry County,Trl,55837.92674
42099,Pennsylvania,Perry County,Twp Rd,4444.023955
42099,Pennsylvania,Perry County,US Hwy,190326.9023
42099,Pennsylvania,Perry County,Way,27539.03587
42101,Pennsylvania,Philadelphia County,NA,137330.0019
42101,Pennsylvania,Philadelphia County,Aly,653.3330652
42101,Pennsylvania,Philadelphia County,Ave,928645.1781
42101,Pennsylvania,Philadelphia County,Blvd,148955.2234
42101,Pennsylvania,Philadelphia County,Brg,7675.610794
42101,Pennsylvania,Philadelphia County,Cir,7793.585407
42101,Pennsylvania,Philadelphia County,Cres,263.500996
42101,Pennsylvania,Philadelphia County,Ct,5357.696301
42101,Pennsylvania,Philadelphia County,Dr,121824.6781
42101,Pennsylvania,Philadelphia County,Driveway,237.3647345
42101,Pennsylvania,Philadelphia County,Expy,111745.9715
42101,Pennsylvania,Philadelphia County,Hts,240.5230522
42101,Pennsylvania,Philadelphia County,Hwy,7918.07669
42101,Pennsylvania,Philadelphia County,I-,114491.4149
42101,Pennsylvania,Philadelphia County,Ln,95290.11887
42101,Pennsylvania,Philadelphia County,Path,110.0325057
42101,Pennsylvania,Philadelphia County,Pike,4945.544661
42101,Pennsylvania,Philadelphia County,Pkwy,9947.933288
42101,Pennsylvania,Philadelphia County,Pl,37795.10831
42101,Pennsylvania,Philadelphia County,Plz,1066.15354
42101,Pennsylvania,Philadelphia County,Rd,340217.9178
42101,Pennsylvania,Philadelphia County,Row,136.4377755
42101,Pennsylvania,Philadelphia County,Sq,3077.949389
42101,Pennsylvania,Philadelphia County,St,2668846.639
42101,Pennsylvania,Philadelphia County,State Rte,100562.2675
42101,Pennsylvania,Philadelphia County,Svc Rd,487.661356
42101,Pennsylvania,Philadelphia County,Ter,12576.82143
42101,Pennsylvania,Philadelphia County,US Hwy,120243.2386
42101,Pennsylvania,Philadelphia County,Walk,2415.255142
42101,Pennsylvania,Philadelphia County,Way,9340.35983
42103,Pennsylvania,Pike County,NA,690633.1704
42103,Pennsylvania,Pike County,Aly,9759.854646
42103,Pennsylvania,Pike County,Ave,33553.89187
42103,Pennsylvania,Pike County,Blvd,21890.24835
42103,Pennsylvania,Pike County,Brg,120.5064997
42103,Pennsylvania,Pike County,Cir,53992.61806
42103,Pennsylvania,Pike County,Co Rd,81950.01932
42103,Pennsylvania,Pike County,Crst,468.8878054
42103,Pennsylvania,Pike County,Ct,142584.7234
42103,Pennsylvania,Pike County,Dr,622287.7596
42103,Pennsylvania,Pike County,Fwy,310.5173586
42103,Pennsylvania,Pike County,Hts,306.6049994
42103,Pennsylvania,Pike County,Hwy,43895.05098
42103,Pennsylvania,Pike County,I-,113375.9663
42103,Pennsylvania,Pike County,Ln,250372.7192
42103,Pennsylvania,Pike County,Lndg,318.9978736
42103,Pennsylvania,Pike County,Loop,3934.929064
42103,Pennsylvania,Pike County,Pass,1421.203682
42103,Pennsylvania,Pike County,Path,6258.712084
42103,Pennsylvania,Pike County,Pkwy,3495.920774
42103,Pennsylvania,Pike County,Pl,11222.73773
42103,Pennsylvania,Pike County,Plz,163.0053438
42103,Pennsylvania,Pike County,Pt,548.5769624
42103,Pennsylvania,Pike County,Rd,1249575.81
42103,Pennsylvania,Pike County,Row,722.1083432
42103,Pennsylvania,Pike County,Rte,54950.93862
42103,Pennsylvania,Pike County,Sq,112.2820776
42103,Pennsylvania,Pike County,St,49109.56895
42103,Pennsylvania,Pike County,State Hwy,339.4800202
42103,Pennsylvania,Pike County,State Rte,165811.766
42103,Pennsylvania,Pike County,Ter,16080.79459
42103,Pennsylvania,Pike County,Tpke,3746.089698
42103,Pennsylvania,Pike County,Trl,45122.22898
42103,Pennsylvania,Pike County,US Hwy,57010.04669
42103,Pennsylvania,Pike County,Vis,159.6183549
42103,Pennsylvania,Pike County,Vw,214.3597999
42103,Pennsylvania,Pike County,Walk,67.24819443
42103,Pennsylvania,Pike County,Way,41629.07738
42103,Pennsylvania,Pike County,Xing,319.8620177
42105,Pennsylvania,Potter County,NA,2350617.399
42105,Pennsylvania,Potter County,Aly,665.5027683
42105,Pennsylvania,Potter County,Ave,22159.06017
42105,Pennsylvania,Potter County,Blvd,1122.206773
42105,Pennsylvania,Potter County,Cir,287.1990033
42105,Pennsylvania,Potter County,Co Hwy,31502.85207
42105,Pennsylvania,Potter County,Ct,156.2838632
42105,Pennsylvania,Potter County,Dr,25073.66564
42105,Pennsylvania,Potter County,Driveway,525.3728811
42105,Pennsylvania,Potter County,Ests,385.7466275
42105,Pennsylvania,Potter County,Hts,1599.459011
42105,Pennsylvania,Potter County,Hwy,33727.45945
42105,Pennsylvania,Potter County,Ln,57326.29192
42105,Pennsylvania,Potter County,Logging Rd,233.0902991
42105,Pennsylvania,Potter County,Loop,1483.461378
42105,Pennsylvania,Potter County,Rd,2001150.395
42105,Pennsylvania,Potter County,Rte,8103.881178
42105,Pennsylvania,Potter County,St,137533.7055
42105,Pennsylvania,Potter County,State Rte,435774.2652
42105,Pennsylvania,Potter County,Ter,242.8499086
42105,Pennsylvania,Potter County,Trl,20998.67552
42105,Pennsylvania,Potter County,Twp Rd,912.2016201
42105,Pennsylvania,Potter County,US Hwy,58782.916
42105,Pennsylvania,Potter County,Vw,191.2469797
42105,Pennsylvania,Potter County,Way,1403.534297
42107,Pennsylvania,Schuylkill County,NA,1242193.968
42107,Pennsylvania,Schuylkill County,Aly,15715.2063
42107,Pennsylvania,Schuylkill County,Ave,159238.1098
42107,Pennsylvania,Schuylkill County,Blvd,43354.99506
42107,Pennsylvania,Schuylkill County,Cir,14414.81208
42107,Pennsylvania,Schuylkill County,Co Rd,467.8069023
42107,Pennsylvania,Schuylkill County,Crst,28.84329659
42107,Pennsylvania,Schuylkill County,Ct,5949.354845
42107,Pennsylvania,Schuylkill County,Dr,346956.7731
42107,Pennsylvania,Schuylkill County,Hts,2131.780266
42107,Pennsylvania,Schuylkill County,Hwy,23660.7539
42107,Pennsylvania,Schuylkill County,I-,137632.805
42107,Pennsylvania,Schuylkill County,Ln,249940.7186
42107,Pennsylvania,Schuylkill County,Pike,16154.76821
42107,Pennsylvania,Schuylkill County,Pl,381.9699463
42107,Pennsylvania,Schuylkill County,Plz,114.989645
42107,Pennsylvania,Schuylkill County,Pt,822.749013
42107,Pennsylvania,Schuylkill County,Rd,1751709.465
42107,Pennsylvania,Schuylkill County,Row,953.4364708
42107,Pennsylvania,Schuylkill County,Rte,28793.73165
42107,Pennsylvania,Schuylkill County,Sq,126.626559
42107,Pennsylvania,Schuylkill County,St,883927.1878
42107,Pennsylvania,Schuylkill County,State Hwy,2637.057768
42107,Pennsylvania,Schuylkill County,State Rd,3019.896029
42107,Pennsylvania,Schuylkill County,State Rte,641842.5212
42107,Pennsylvania,Schuylkill County,Ter,7013.518018
42107,Pennsylvania,Schuylkill County,Tpke,12415.87809
42107,Pennsylvania,Schuylkill County,Trl,21231.38434
42107,Pennsylvania,Schuylkill County,Twp Hwy,92294.06458
42107,Pennsylvania,Schuylkill County,Twp Rd,2794.80799
42107,Pennsylvania,Schuylkill County,US Hwy,68882.44383
42107,Pennsylvania,Schuylkill County,US Rte,1763.460105
42107,Pennsylvania,Schuylkill County,Via,244.4846718
42107,Pennsylvania,Schuylkill County,Way,8841.616475
42107,Pennsylvania,Schuylkill County,Xing,1382.522195
42109,Pennsylvania,Snyder County,NA,1483183.905
42109,Pennsylvania,Snyder County,Aly,21022.80731
42109,Pennsylvania,Snyder County,Ave,56836.08555
42109,Pennsylvania,Snyder County,Blvd,5515.026718
42109,Pennsylvania,Snyder County,Cir,2096.286592
42109,Pennsylvania,Snyder County,Crst,204.5654872
42109,Pennsylvania,Snyder County,Ct,3017.167149
42109,Pennsylvania,Snyder County,Dr,101680.4426
42109,Pennsylvania,Snyder County,Ests,472.782099
42109,Pennsylvania,Snyder County,Hwy,11631.67082
42109,Pennsylvania,Snyder County,Ln,126997.5442
42109,Pennsylvania,Snyder County,Lndg,1051.957027
42109,Pennsylvania,Snyder County,Pl,778.5787186
42109,Pennsylvania,Snyder County,Rd,1170429.009
42109,Pennsylvania,Snyder County,Rte,12838.92428
42109,Pennsylvania,Snyder County,St,121753.4309
42109,Pennsylvania,Snyder County,State Rte,225319.5078
42109,Pennsylvania,Snyder County,Ter,531.3697301
42109,Pennsylvania,Snyder County,Trl,59711.56406
42109,Pennsylvania,Snyder County,US Hwy,146023.1112
42109,Pennsylvania,Snyder County,Vw,564.8600019
42109,Pennsylvania,Snyder County,Way,3403.005876
42111,Pennsylvania,Somerset County,NA,2393729.161
42111,Pennsylvania,Somerset County,Aly,6063.54056
42111,Pennsylvania,Somerset County,Ave,152983.2279
42111,Pennsylvania,Somerset County,Blvd,2294.426986
42111,Pennsylvania,Somerset County,Byp,447.3487408
42111,Pennsylvania,Somerset County,Cir,2529.285528
42111,Pennsylvania,Somerset County,Cres,177.4408027
42111,Pennsylvania,Somerset County,Ct,6833.401733
42111,Pennsylvania,Somerset County,Dr,296383.8914
42111,Pennsylvania,Somerset County,Grade,176.6151169
42111,Pennsylvania,Somerset County,Hts,6415.215518
42111,Pennsylvania,Somerset County,Hwy,137892.6088
42111,Pennsylvania,Somerset County,I-,193838.9994
42111,Pennsylvania,Somerset County,Ln,296178.6556
42111,Pennsylvania,Somerset County,Pass,274.3765023
42111,Pennsylvania,Somerset County,Path,4041.756784
42111,Pennsylvania,Somerset County,Pike,104218.4522
42111,Pennsylvania,Somerset County,Pkwy,133.1740899
42111,Pennsylvania,Somerset County,Pl,4448.188956
42111,Pennsylvania,Somerset County,Plz,165.7793752
42111,Pennsylvania,Somerset County,Psge,34061.17408
42111,Pennsylvania,Somerset County,Rd,2953772.47
42111,Pennsylvania,Somerset County,Rte,2967.213818
42111,Pennsylvania,Somerset County,Sq,141.749829
42111,Pennsylvania,Somerset County,St,311381.6808
42111,Pennsylvania,Somerset County,State Rd,4030.336145
42111,Pennsylvania,Somerset County,State Rte,674374.5711
42111,Pennsylvania,Somerset County,Ter,1586.26936
42111,Pennsylvania,Somerset County,Tpke,98094.80016
42111,Pennsylvania,Somerset County,Trl,26995.39711
42111,Pennsylvania,Somerset County,Tunl,5458.23542
42111,Pennsylvania,Somerset County,US Hwy,141627.693
42111,Pennsylvania,Somerset County,US Rte,38178.12817
42111,Pennsylvania,Somerset County,Vw,432.5550257
42111,Pennsylvania,Somerset County,Way,13652.55793
42113,Pennsylvania,Sullivan County,NA,1007447.15
42113,Pennsylvania,Sullivan County,Aly,1118.243962
42113,Pennsylvania,Sullivan County,Ave,21110.2831
42113,Pennsylvania,Sullivan County,Blvd,1602.18491
42113,Pennsylvania,Sullivan County,Brg,175.5679804
42113,Pennsylvania,Sullivan County,Cir,258.3770765
42113,Pennsylvania,Sullivan County,Ct,1667.795047
42113,Pennsylvania,Sullivan County,Dr,48962.9837
42113,Pennsylvania,Sullivan County,Grade,293.9897566
42113,Pennsylvania,Sullivan County,Hwy,444.7618126
42113,Pennsylvania,Sullivan County,Ln,68972.1008
42113,Pennsylvania,Sullivan County,Path,104.0955935
42113,Pennsylvania,Sullivan County,Pkwy,5158.343253
42113,Pennsylvania,Sullivan County,Pl,3774.974039
42113,Pennsylvania,Sullivan County,Rd,930912.1779
42113,Pennsylvania,Sullivan County,Row,60.88890623
42113,Pennsylvania,Sullivan County,Rte,14614.84632
42113,Pennsylvania,Sullivan County,St,54170.93881
42113,Pennsylvania,Sullivan County,State Rd,4337.485597
42113,Pennsylvania,Sullivan County,State Rte,230742.116
42113,Pennsylvania,Sullivan County,Ter,381.7077486
42113,Pennsylvania,Sullivan County,Tpke,5385.274562
42113,Pennsylvania,Sullivan County,Trl,12611.38827
42113,Pennsylvania,Sullivan County,US Hwy,33197.17665
42113,Pennsylvania,Sullivan County,Vw,473.8337727
42113,Pennsylvania,Sullivan County,Way,519.293975
42115,Pennsylvania,Susquehanna County,NA,2498909.43
42115,Pennsylvania,Susquehanna County,Aly,4879.694726
42115,Pennsylvania,Susquehanna County,Ave,62689.81328
42115,Pennsylvania,Susquehanna County,Blvd,5141.8874
42115,Pennsylvania,Susquehanna County,Brg,152.8163661
42115,Pennsylvania,Susquehanna County,Cir,432.2564092
42115,Pennsylvania,Susquehanna County,Ct,4231.792506
42115,Pennsylvania,Susquehanna County,Dr,55841.20276
42115,Pennsylvania,Susquehanna County,Driveway,187.7985319
42115,Pennsylvania,Susquehanna County,Ests,918.1417179
42115,Pennsylvania,Susquehanna County,Hwy,5912.579347
42115,Pennsylvania,Susquehanna County,I-,87709.29346
42115,Pennsylvania,Susquehanna County,Ln,38156.17017
42115,Pennsylvania,Susquehanna County,Pkwy,222.0264471
42115,Pennsylvania,Susquehanna County,Pl,465.9388236
42115,Pennsylvania,Susquehanna County,Plz,168.6626794
42115,Pennsylvania,Susquehanna County,Rd,2063394.432
42115,Pennsylvania,Susquehanna County,Rte,14895.53769
42115,Pennsylvania,Susquehanna County,Sq,303.1845567
42115,Pennsylvania,Susquehanna County,St,179789.7403
42115,Pennsylvania,Susquehanna County,State Rte,1233459.956
42115,Pennsylvania,Susquehanna County,Ter,825.3683837
42115,Pennsylvania,Susquehanna County,Tpke,40427.8648
42115,Pennsylvania,Susquehanna County,Trl,24970.03882
42115,Pennsylvania,Susquehanna County,Twp Rd,3972.849419
42115,Pennsylvania,Susquehanna County,US Hwy,44276.30925
42115,Pennsylvania,Susquehanna County,Vw,166.9597119
42115,Pennsylvania,Susquehanna County,Way,292.4855387
42115,Pennsylvania,Susquehanna County,Xing,2134.283412
42117,Pennsylvania,Tioga County,NA,2526830.965
42117,Pennsylvania,Tioga County,Aly,956.7588381
42117,Pennsylvania,Tioga County,Ave,20888.91948
42117,Pennsylvania,Tioga County,Blvd,1007.50935
42117,Pennsylvania,Tioga County,Byp,2041.867636
42117,Pennsylvania,Tioga County,Cir,6323.669763
42117,Pennsylvania,Tioga County,Cors,1031.408877
42117,Pennsylvania,Tioga County,Ct,1291.822135
42117,Pennsylvania,Tioga County,Dr,43299.50454
42117,Pennsylvania,Tioga County,Driveway,886.4974564
42117,Pennsylvania,Tioga County,Ests,1881.122188
42117,Pennsylvania,Tioga County,Hts,888.6767037
42117,Pennsylvania,Tioga County,Hwy,38671.57225
42117,Pennsylvania,Tioga County,Ln,176055.5002
42117,Pennsylvania,Tioga County,Logging Rd,9514.220388
42117,Pennsylvania,Tioga County,Parish Rd,79.74491226
42117,Pennsylvania,Tioga County,Path,218.4735567
42117,Pennsylvania,Tioga County,Pl,1910.993455
42117,Pennsylvania,Tioga County,Plz,48.95552487
42117,Pennsylvania,Tioga County,Rd,2687857.301
42117,Pennsylvania,Tioga County,Rte,25966.42789
42117,Pennsylvania,Tioga County,Sq,494.7014854
42117,Pennsylvania,Tioga County,St,197853.5609
42117,Pennsylvania,Tioga County,State Hwy,2352.417538
42117,Pennsylvania,Tioga County,State Rd,4843.846749
42117,Pennsylvania,Tioga County,State Rte,404135.9719
42117,Pennsylvania,Tioga County,Ter,1373.556909
42117,Pennsylvania,Tioga County,Trl,40679.03569
42117,Pennsylvania,Tioga County,Twp Rd,467.3093948
42117,Pennsylvania,Tioga County,US Hwy,116070.417
42117,Pennsylvania,Tioga County,US Rte,20334.7847
42117,Pennsylvania,Tioga County,Vw,102.2261792
42117,Pennsylvania,Tioga County,Way,302.5995159
42117,Pennsylvania,Tioga County,Xing,395.2971548
42119,Pennsylvania,Union County,NA,702483.0885
42119,Pennsylvania,Union County,Aly,13681.91086
42119,Pennsylvania,Union County,Ave,20648.10126
42119,Pennsylvania,Union County,Blvd,8819.5678
42119,Pennsylvania,Union County,Cir,10532.74175
42119,Pennsylvania,Union County,Crst,257.2022415
42119,Pennsylvania,Union County,Ct,2788.951912
42119,Pennsylvania,Union County,Dr,88449.96328
42119,Pennsylvania,Union County,Hwy,31207.55118
42119,Pennsylvania,Union County,I-,52340.57034
42119,Pennsylvania,Union County,Ln,178813.6285
42119,Pennsylvania,Union County,Pike,25297.20899
42119,Pennsylvania,Union County,Pkwy,1370.960136
42119,Pennsylvania,Union County,Pl,1344.449734
42119,Pennsylvania,Union County,Plz,76.61055602
42119,Pennsylvania,Union County,Rd,942002.1309
42119,Pennsylvania,Union County,Rte,8426.002282
42119,Pennsylvania,Union County,Sq,268.050806
42119,Pennsylvania,Union County,St,105160.31
42119,Pennsylvania,Union County,State Rte,397659.2961
42119,Pennsylvania,Union County,Ter,909.630953
42119,Pennsylvania,Union County,Trl,25201.63797
42119,Pennsylvania,Union County,US Hwy,40574.79816
42119,Pennsylvania,Union County,Vw,237.7983246
42119,Pennsylvania,Union County,Way,3856.664151
42119,Pennsylvania,Union County,Xing,1933.685399
42121,Pennsylvania,Venango County,NA,961919.5082
42121,Pennsylvania,Venango County,Aly,20453.39002
42121,Pennsylvania,Venango County,Ave,72094.23956
42121,Pennsylvania,Venango County,Blvd,18918.09592
42121,Pennsylvania,Venango County,Brg,412.1085502
42121,Pennsylvania,Venango County,Cir,8800.597816
42121,Pennsylvania,Venango County,Ct,2432.600002
42121,Pennsylvania,Venango County,Cutoff,4026.985439
42121,Pennsylvania,Venango County,Dr,136947.5205
42121,Pennsylvania,Venango County,Grade,10974.8814
42121,Pennsylvania,Venango County,Hwy,107730.9379
42121,Pennsylvania,Venango County,I-,48665.03938
42121,Pennsylvania,Venango County,Ln,177157.3834
42121,Pennsylvania,Venango County,Logging Rd,883.8229038
42121,Pennsylvania,Venango County,Pike,22758.56232
42121,Pennsylvania,Venango County,Pl,1100.570795
42121,Pennsylvania,Venango County,Rd,1825009.857
42121,Pennsylvania,Venango County,Row,829.8157862
